user_id,full_name,age,gender,employment_status,occupation,monthly_income,education_level,residential_status,marital_status,credit_score,risk_category,payment_default_probability,debt_service_ratio,financial_stability_score,creditworthiness_rating,behavioral_score,payment_consistency_score
c8ae6f83-568f-4d56-8ede-c3556242e03b,Bruce Price,25,Male,Employed,Financial trader,5742.12,Master,Rent,Married,553,Medium,0.32,0.03,8,C,45,23
17f9efc7-50ad-4c39-b3eb-460f21e40d60,Christopher Wright,27,Female,Employed,Probation officer,6709.48,PhD,Rent,Single,643,Medium,0.12,0.07,16,C,37,92
6aaa3fbc-221e-495e-98b5-67a9398f7ec9,Gina Carter,28,Male,Employed,Equality and diversity officer,4084.0,Master,Own,Single,694,Medium,0.14,0.35,2,C,85,99
e31d1b89-d465-4330-9796-c1b88708608b,Sarah Navarro,24,Female,Self-employed,Metallurgist,13768.17,PhD,Own,Single,484,High,0.74,0.08,31,C,45,92
890cbf8d-fffe-4432-a128-41a04814566d,Riley Stokes,28,Male,Employed,Insurance account manager,9814.11,Bachelor,Rent,Married,351,High,0.78,0.16,57,D,61,54
e6eb3f54-273e-469d-a4fb-f21ff2bcd0a5,Daniel Cooper,29,Female,Employed,Photographer,4188.88,Master,Own,Married,674,Medium,0.88,0.25,19,C,23,55
3708b8af-0292-44d3-869f-25bc1608b614,Katie Liu,23,Female,Employed,Data scientist,8976.79,Bachelor,Rent,Married,319,High,0.64,0.49,84,D,58,88
b6836d86-38c3-403a-846d-2186a47bdaa1,Thomas Mata,23,Female,Self-employed,"Surveyor, commercial/residential",4835.34,Bachelor,Own,Married,460,High,0.1,0.29,11,A,55,98
e576206a-59ce-48a3-be8d-0db6c7e8fa2e,Arthur Klein,22,Male,Self-employed,Social researcher,13873.64,Master,Own,Single,661,Medium,0.11,0.48,32,A,85,92
58a01d09-ac7a-429f-9661-152b4b111c31,Michael Hubbard,23,Female,Employed,"Therapist, occupational",7572.84,Bachelor,Rent,Single,593,Medium,0.2,0.06,38,C,27,33
f8a3fe56-fc99-433d-9dc8-e2de9736642a,Crystal Huff,30,Female,Employed,"Psychologist, forensic",8636.92,PhD,Rent,Single,727,Low,0.93,0.07,35,A,59,9
504ad6b9-f955-41e3-ab6f-2efac444be0d,David Mcdonald,29,Male,Self-employed,Warehouse manager,9762.79,PhD,Rent,Married,634,Medium,0.62,0.03,33,D,23,24
b06448fb-c68a-49f5-a7e9-78659efc9850,Darlene Raymond,23,Male,Self-employed,Retail manager,9787.39,Bachelor,Own,Single,819,Low,0.52,0.15,72,D,98,31
9ee106af-b128-42a3-b07d-4f662d7286a4,Michael Ellis,28,Female,Employed,IT sales professional,9922.78,Master,Rent,Married,618,Medium,0.06,0.48,19,D,14,57
acfbac74-8cdd-4934-bcb7-38cddaf80f12,Vanessa Fox,24,Female,Self-employed,"Programmer, systems",5910.43,Bachelor,Rent,Single,755,Low,0.68,0.38,21,C,32,11
3793ba9b-2b70-4e7f-a2cb-b991dbb8781a,Ryan Webster,29,Female,Self-employed,"Development worker, community",8902.41,Bachelor,Own,Single,552,Medium,0.17,0.11,13,A,50,16
290fd63a-d35e-413c-ab68-3bc75f45dbf7,Amber Smith,24,Male,Self-employed,"Administrator, local government",14314.25,Master,Own,Single,521,Medium,0.04,0.42,8,B,27,60
206c587f-9a3c-4ffb-8289-e58b1507dc9e,Jessica Bailey,26,Male,Employed,Barista,13677.01,Master,Rent,Married,407,High,0.25,0.27,2,A,90,15
b5641cb7-f196-463a-8b19-584548660cf0,Misty Torres,26,Male,Employed,Chartered loss adjuster,8801.4,PhD,Own,Married,387,High,0.37,0.21,93,A,47,54
5c385912-f4a9-41ca-a737-99c05a11db6e,Jay Conrad,30,Male,Employed,"Buyer, retail",8151.68,Master,Own,Single,478,High,0.07,0.43,90,C,83,95
2f7a3d0f-5d57-45ac-a4d6-586d2b0ca49c,Sylvia Duran,22,Male,Self-employed,Cartographer,14634.36,Master,Rent,Married,665,Medium,0.59,0.11,55,D,88,68
9629dea7-ada5-47c8-a782-3e935c73fc85,James Blevins,28,Female,Self-employed,Barista,5885.98,PhD,Rent,Married,302,High,0.2,0.39,27,D,97,98
cdad83ee-7e46-4a99-9fcb-da2233762c18,Alyssa Moyer,25,Male,Employed,"Conservator, furniture",9056.97,Bachelor,Rent,Single,305,High,0.85,0.06,38,C,75,81
8a2ba049-69df-44b6-a63d-201f0d4be968,Gary Brown,25,Male,Employed,Publishing copy,13604.87,PhD,Rent,Married,564,Medium,0.69,0.22,99,C,36,41
71c8104e-3bd0-4a46-8d14-d9afa95472b2,Lori Moore,29,Female,Self-employed,Tour manager,13429.05,Master,Own,Married,311,High,0.07,0.43,74,D,43,83
b7ee09f0-8b30-4414-808c-ab6fb8bf3e74,Hannah Garcia,27,Female,Employed,Academic librarian,13991.64,Bachelor,Own,Single,793,Low,0.39,0.39,29,C,90,47
d0801e81-e3a4-4fb3-8dc3-fd43c9176d3b,Margaret Stevens,30,Female,Self-employed,Hydrologist,8632.65,PhD,Rent,Married,350,High,0.71,0.06,25,B,3,50
088d668f-1d9d-4b11-987d-4de5d29d6425,Martin Romero,28,Male,Employed,"Engineer, manufacturing",9178.99,PhD,Rent,Married,632,Medium,0.67,0.06,95,B,95,40
1673008f-122e-42e1-9c44-2c4c93ef3864,Carl Hansen,29,Male,Self-employed,Adult guidance worker,7547.37,PhD,Rent,Married,660,Medium,0.84,0.5,2,C,34,5
6d29cd9d-3231-40dd-90c5-8e9f2b204e40,Megan Cruz,21,Male,Self-employed,Medical physicist,12810.33,PhD,Rent,Married,831,Low,0.41,0.24,80,A,60,68
dc6ea9ea-4527-47e6-a255-01a470d4f794,Mr. John Pitts,21,Female,Self-employed,Environmental manager,8722.43,PhD,Rent,Married,553,Medium,0.55,0.15,72,D,40,32
b9e6992e-f63e-44b4-bdbb-7533e9b96d32,Jack Reilly,24,Male,Employed,Hospital pharmacist,12978.58,Bachelor,Rent,Married,589,Medium,0.9,0.31,12,A,36,8
80721c16-3aac-4e90-8d47-35783a7a4019,James Hayes,27,Male,Self-employed,"Engineer, drilling",12930.52,PhD,Rent,Single,713,Low,0.34,0.05,46,B,100,52
e241760a-c17e-4e51-90a5-632e1d7d74a6,George Stewart,29,Female,Employed,"Engineer, automotive",7401.09,Master,Rent,Married,441,High,0.9,0.22,35,C,98,22
62b482c4-ed94-4774-b123-2344d0d2967a,Wendy Nelson,22,Male,Employed,"Designer, television/film set",8748.41,Bachelor,Own,Married,388,High,0.73,0.34,93,D,53,14
a643c021-33f8-476f-bff2-0279c2d93185,Anthony Morton,24,Female,Self-employed,Forensic scientist,10009.99,Master,Rent,Married,730,Low,0.94,0.16,24,B,59,39
864c4c11-2a20-465c-9ed5-ee50b9ca354a,Timothy Colon,30,Female,Employed,Emergency planning/management officer,3674.59,PhD,Own,Single,728,Low,0.35,0.23,35,B,92,78
e7bf4284-f64e-4c8c-9297-333b7029b257,Justin Mclaughlin,27,Female,Self-employed,Sales executive,10470.12,Bachelor,Own,Married,393,High,0.52,0.17,5,D,23,36
fdf3f945-0316-4e0b-97b7-c3ecc9ee8867,Carol Rodriguez,29,Male,Self-employed,Financial risk analyst,13156.88,PhD,Rent,Married,731,Low,0.47,0.16,77,A,20,13
68e9dbde-4a4c-4db3-9a08-51d4ca78a953,Kevin Andrews,27,Female,Self-employed,Amenity horticulturist,12089.62,Bachelor,Rent,Married,620,Medium,0.87,0.42,66,A,22,22
1b73161b-c408-4b65-a4ff-6c9a92d6cc38,Stephen Carpenter,27,Male,Employed,Multimedia specialist,9647.24,Master,Rent,Married,536,Medium,0.71,0.22,41,D,84,19
3eee2434-4057-4f68-8542-98012e8ff63d,Jasmine Peterson,23,Male,Self-employed,"Lighting technician, broadcasting/film/video",9366.18,Master,Own,Single,466,High,0.13,0.01,48,B,31,70
44b85be6-6392-43b2-931a-4e875f411976,Karen Wilson,25,Male,Self-employed,Copy,7633.27,PhD,Own,Single,312,High,0.55,0.05,10,C,50,86
a0ce099a-6aed-4175-b765-da7b66bd3cc7,Andrea Kent,24,Male,Self-employed,"Journalist, broadcasting",5411.41,Bachelor,Own,Married,817,Low,0.2,0.17,1,A,70,58
21ac7f85-4b61-423f-bbea-b458fcbfe791,Walter Smith,27,Male,Employed,Television camera operator,6796.5,PhD,Own,Married,731,Low,0.84,0.31,93,B,50,70
cdda8891-5b2a-4631-828e-6789249f3115,Anthony Collins,24,Female,Self-employed,Magazine features editor,14760.19,PhD,Own,Single,436,High,0.59,0.4,14,A,15,12
a3268dc1-c6e7-4408-ab2b-9d41a3c50db1,Zachary Dyer,23,Female,Employed,Purchasing manager,13067.33,Bachelor,Rent,Married,791,Low,0.92,0.18,82,D,91,87
912056b9-8d1f-4009-8225-4626484082e1,Veronica Huffman,25,Female,Self-employed,Chief Strategy Officer,10965.4,Bachelor,Own,Married,731,Low,0.43,0.46,6,C,57,56
5507bf86-1164-4d7a-b0c7-8607c5b58908,Adam Garcia,26,Female,Self-employed,Patent attorney,8635.86,PhD,Own,Married,770,Low,0.91,0.04,50,A,53,2
bd35f95d-08db-457f-96e6-9acc332b818d,Michael Brock,21,Male,Self-employed,Theatre manager,10137.51,Master,Own,Single,835,Low,0.7,0.34,76,D,46,16
3bcaab27-709c-46c5-a66e-10578b69b0d7,Sheri Morrow,24,Female,Employed,Tourism officer,6619.16,Master,Own,Single,535,Medium,0.83,0.43,63,C,30,19
ac02e155-2373-4ea5-9d27-18abcab731e8,Dean Mccarthy,23,Female,Employed,Government social research officer,3558.17,PhD,Rent,Single,357,High,0.57,0.38,92,B,61,59
2f34420c-cb7e-4222-bed1-016a1ebee124,Patricia Johnson,24,Male,Self-employed,Production manager,5429.11,PhD,Rent,Single,640,Medium,0.14,0.49,76,C,93,65
cfc894b8-c8af-4a2b-81a3-006fc988cd41,Suzanne Ramos,23,Female,Self-employed,Publishing rights manager,8995.74,PhD,Rent,Single,515,Medium,0.68,0.23,99,C,78,2
7989ec72-fa58-40ab-ab28-65db451ea600,Jack Ortega,28,Male,Employed,"Scientist, audiological",10543.97,Bachelor,Own,Married,659,Medium,0.58,0.32,25,A,6,2
429fa0e2-0708-4503-8ff2-116a7105718a,Derrick Parker,22,Female,Employed,Sub,9415.68,Master,Own,Married,740,Low,0.52,0.41,93,D,78,95
5df0e6f0-c2be-48c7-bac4-8ffc9f8e760b,Robert Lowery,29,Male,Self-employed,"Lecturer, further education",8712.8,Master,Rent,Married,349,High,0.58,0.07,27,C,28,71
7f71fe96-c48b-4c60-a283-0ccd14bd06d1,Joyce Gilbert,21,Female,Self-employed,Chiropodist,3573.63,Bachelor,Rent,Married,780,Low,0.31,0.29,58,B,85,93
e3c8da84-c236-4efd-85b9-82c8899dbe88,Madeline Curtis,28,Female,Employed,Research scientist (maths),8736.72,Master,Rent,Married,410,High,0.63,0.03,20,A,72,85
d29e42e2-2a7f-474b-9f5f-1d6c0d4d7207,Thomas Walsh,30,Female,Self-employed,Cartographer,10367.38,PhD,Rent,Single,440,High,0.81,0.17,8,A,47,96
39b21d4f-ec03-4584-8cb2-00f31404dc38,Joseph White,26,Male,Self-employed,Call centre manager,14013.27,PhD,Rent,Married,381,High,0.54,0.36,99,D,37,47
14c875ff-bb0d-42a0-a763-e90c58c26dbb,Andrew Wallace,27,Male,Employed,Retail merchandiser,5506.48,PhD,Rent,Single,558,Medium,0.62,0.12,65,B,75,7
1949eb40-3ee5-4cff-997b-e2f2d8a1f604,Kyle Hodges,25,Female,Employed,Retail manager,6940.11,PhD,Rent,Single,397,High,0.69,0.39,28,C,47,73
706f05fd-683f-477b-a3c8-3081604481d8,Aaron Jones,29,Female,Self-employed,Acupuncturist,8957.38,Bachelor,Own,Single,825,Low,0.03,0.04,51,D,93,89
44950b89-3c45-47db-b367-1dd5e44102fd,Elizabeth Lucas,30,Female,Self-employed,"Production designer, theatre/television/film",10787.51,Bachelor,Own,Married,686,Medium,0.39,0.49,60,C,50,69
2c60bcd5-3710-4297-86d4-89da930801fd,Timothy Edwards,25,Male,Employed,"Investment banker, operational",11355.2,Master,Own,Single,379,High,0.01,0.15,78,A,47,9
4988150d-39e2-4bab-bd1f-78fbc301de88,Russell Leonard,24,Male,Self-employed,Higher education careers adviser,8779.91,Bachelor,Own,Single,701,Low,0.22,0.38,10,B,96,2
be0fe419-e264-4e7c-a780-227a84aa79cc,Ernest Meyers,27,Female,Self-employed,"Lecturer, higher education",3779.78,Bachelor,Rent,Single,787,Low,0.19,0.43,5,C,43,90
d529c9dd-949b-4363-9fac-f767fdd5afd0,Brandon Miller,26,Female,Employed,Early years teacher,13493.07,PhD,Rent,Married,510,Medium,0.97,0.38,75,A,65,13
9ae37618-dc79-4b12-9fdf-efbd28aeeb10,Sarah Wright,26,Male,Employed,Writer,10339.82,PhD,Rent,Single,318,High,0.63,0.5,5,D,17,52
d205fa69-bcb5-4c77-bb05-862104ffdb9f,Joshua Chapman,23,Female,Self-employed,Translator,10014.5,PhD,Rent,Married,510,Medium,0.7,0.4,41,B,42,93
54b76490-90a2-42e2-b415-af5707f6bb1b,Tammy Martin,30,Male,Employed,"Conservator, furniture",11762.32,Bachelor,Rent,Single,648,Medium,0.24,0.02,12,C,20,37
6367a21d-dd54-4747-95a2-b35fedda6ef4,Jacob Poole,24,Male,Self-employed,Technical sales engineer,9311.63,Bachelor,Rent,Married,415,High,0.13,0.27,15,C,51,41
63c69329-5a81-4698-8462-0ce30c19483c,Daniel Salazar,30,Male,Employed,"Investment banker, corporate",14910.15,Master,Rent,Married,504,Medium,0.26,0.38,14,A,17,47
023eeeb1-2f3f-4a6f-a2f9-f63c41517e5d,Jennifer Hernandez,30,Female,Employed,Learning disability nurse,3188.7,Master,Own,Married,402,High,0.79,0.08,52,B,84,21
ff8f0284-eb8f-49be-a22a-72e96ba5c547,Preston Miller,28,Male,Employed,Senior tax professional/tax inspector,8488.87,Bachelor,Rent,Married,681,Medium,0.77,0.33,56,B,65,91
55bacf73-c45b-4f6c-a3b8-964acb4963a9,George Banks,28,Male,Self-employed,Management consultant,6348.35,Master,Rent,Single,707,Low,0.15,0.33,90,D,95,31
dcfacfbb-eb4f-4bc8-8e88-b16b04ef75d6,Denise Sullivan,26,Female,Employed,"Exhibitions officer, museum/gallery",7050.26,PhD,Own,Single,330,High,0.49,0.03,8,D,12,44
67b805b9-ca62-40c5-bbb4-5b079f35a4e9,Miss Alyssa Johnson,23,Male,Employed,English as a second language teacher,11833.07,Bachelor,Own,Married,568,Medium,0.89,0.31,99,A,66,16
3a1ef3ab-affd-446c-bb06-523c3ba636f0,Madison Valdez,30,Male,Employed,Software engineer,11144.89,PhD,Rent,Single,782,Low,0.54,0.43,31,A,5,95
65ae46ba-a140-495e-bd17-ccd115d5adbe,Ryan Harris,30,Male,Employed,Insurance underwriter,7054.45,Master,Rent,Married,521,Medium,0.6,0.36,29,B,13,83
2f55076e-34f1-4cf5-bfca-4e96228c1994,Mr. Steve Taylor,29,Male,Employed,Sub,6838.84,Master,Rent,Single,478,High,0.69,0.02,4,A,10,47
fc48f988-62a2-4ed0-8663-b0addc21eca9,Kristine Romero,23,Male,Self-employed,Meteorologist,11458.35,Master,Own,Married,326,High,0.13,0.39,12,C,71,18
d12fbe58-ea16-4fc1-8c2a-8bb4a0acdc03,Mr. Leonard Logan,25,Male,Self-employed,"Conservator, furniture",12220.27,Master,Own,Married,408,High,0.91,0.08,90,B,10,15
27f67c43-f5da-453a-84cd-b73af03b3f71,Robert Rogers,28,Female,Self-employed,English as a foreign language teacher,3104.29,Master,Own,Married,329,High,0.93,0.27,98,C,78,57
8473c607-90d1-4b49-98be-84ead7c06435,Melinda Doyle,25,Male,Employed,"Surveyor, quantity",8410.11,Bachelor,Rent,Single,386,High,0.96,0.16,32,C,30,84
073bce97-494a-454a-9395-cc932f0186cc,David Gutierrez,22,Male,Self-employed,Television floor manager,11900.09,Bachelor,Own,Single,827,Low,0.74,0.03,20,D,36,17
f4c3993a-0f04-4f82-a0e9-485f39ac9c08,Valerie Greene,21,Female,Self-employed,Cytogeneticist,13972.43,PhD,Rent,Single,459,High,0.82,0.21,29,C,74,87
366ba0a1-9802-4d3d-85b7-c3d4e04c26c2,Lisa Morales,23,Male,Employed,Clinical embryologist,13795.67,Master,Rent,Married,735,Low,0.15,0.14,8,B,54,61
e3760cd8-12d4-4991-8320-0d7d574be8f9,Chelsea Rodriguez,29,Female,Employed,TEFL teacher,13849.57,PhD,Own,Married,566,Medium,0.72,0.27,99,A,42,12
42ae5656-f09c-42df-a722-cd18c5cb8bbf,Roger White,24,Female,Self-employed,"Programmer, systems",12832.14,PhD,Own,Married,818,Low,0.68,0.24,40,D,9,51
ce1c978a-503a-4fc6-b6ac-816e073fa07f,Gloria Anderson,27,Male,Employed,"Conservator, furniture",9493.56,PhD,Rent,Single,500,High,0.13,0.15,5,C,97,49
edc3964d-4226-4dd3-beda-0e268247efac,Danny Henry,23,Female,Self-employed,Hospital doctor,4675.77,PhD,Own,Married,688,Medium,0.08,0.35,60,D,52,32
e4340fdc-5dfd-4c75-883b-75862d935745,Michael Crawford,30,Male,Self-employed,Fast food restaurant manager,8399.93,Bachelor,Own,Single,725,Low,0.24,0.24,60,A,21,22
41d22cca-f396-421a-804d-303e53e3b653,Gabriela Kennedy,22,Male,Self-employed,Naval architect,6880.32,Master,Rent,Single,620,Medium,0.93,0.13,28,B,62,77
0a78a90f-ea60-479b-86c5-97e8e8e71083,Alex Campbell,28,Male,Employed,"Designer, exhibition/display",7438.19,Bachelor,Own,Single,551,Medium,0.66,0.1,29,B,84,51
966e3c7a-1dc3-4fb5-8b29-bec78f8e958b,Eric Meadows,27,Male,Self-employed,"Scientist, clinical (histocompatibility and immunogenetics)",4906.76,Bachelor,Rent,Married,590,Medium,0.14,0.31,6,B,26,63
7db1e379-448f-4bb7-8b9f-3bbc0f70d87f,Jennifer Wright,30,Male,Employed,Warehouse manager,12589.41,Bachelor,Rent,Single,584,Medium,0.52,0.12,25,B,12,15
ff52c501-c8bd-48f1-9011-c088712dc480,Michelle Holder,24,Male,Employed,"Surveyor, minerals",3490.32,PhD,Rent,Married,671,Medium,0.94,0.26,51,A,97,51
bc79b069-53c6-4f64-a3f2-e1c3eae42f82,Amanda Greene,26,Male,Employed,Chief Marketing Officer,11662.72,Master,Own,Married,764,Low,0.53,0.3,91,C,74,3
19b64fec-97eb-40b1-9ff6-bdbb13b0434c,Douglas Ramos,21,Female,Self-employed,Press photographer,14278.25,PhD,Rent,Married,427,High,0.84,0.26,59,C,87,24
471d6248-deb9-41af-9405-36062962c79f,Mrs. Patricia Williamson,21,Female,Employed,Manufacturing engineer,10833.8,Bachelor,Own,Single,730,Low,0.6,0.22,25,C,63,98
624de7aa-bdfe-4b24-afd7-f6609c157f15,Cindy Harris,30,Female,Self-employed,Software engineer,14232.07,Bachelor,Rent,Single,829,Low,0.13,0.07,24,C,33,100
ff633332-d166-4fac-bac6-f52cb69b7035,Amanda Meyer,27,Male,Self-employed,Charity fundraiser,8754.34,Bachelor,Own,Single,696,Medium,0.13,0.04,40,A,10,56
7c0bc243-d966-493d-8177-e5b17ab9210b,Albert Wagner,30,Female,Employed,"Therapist, drama",4873.07,PhD,Rent,Married,756,Low,0.17,0.46,11,C,9,89
c3339583-f2c7-48cb-ac44-16b0c17d3cca,Amanda Coleman,25,Female,Self-employed,"Designer, graphic",9533.15,Bachelor,Own,Single,656,Medium,0.76,0.38,67,C,98,99
267952a0-81ca-4e29-a72a-a2f8f3ab698a,Christopher Golden,27,Male,Self-employed,Curator,13025.45,Bachelor,Own,Married,456,High,0.63,0.14,62,B,23,66
6e173c3a-8685-466b-9c11-fffb95297410,Kenneth Bishop,24,Female,Employed,"Engineer, maintenance",6569.45,Master,Own,Single,369,High,0.29,0.36,25,A,86,28
227f406e-28bc-48a8-bdc3-e145628f13cc,Kathleen Burke,30,Female,Self-employed,Insurance broker,3606.08,Master,Rent,Single,402,High,0.23,0.28,15,B,19,25
560f0969-eb97-430c-ab5e-71f0792f4a2c,Tammy Murphy,25,Female,Self-employed,Mining engineer,13798.29,Master,Rent,Single,617,Medium,0.89,0.21,20,B,96,62
67a016bb-766d-4a54-98e3-b633a6287984,Patrick Wells,27,Male,Self-employed,Press photographer,7775.8,PhD,Own,Married,473,High,0.95,0.41,19,B,84,65
9c7d1796-7c08-45cd-a3d9-74564b7a26e8,Todd Robinson,29,Male,Employed,"Civil engineer, consulting",3573.85,PhD,Rent,Single,332,High,0.27,0.11,22,C,66,95
51426331-ead5-49a2-9d41-bd7b9a8827c5,Robin Brooks,24,Female,Employed,Geoscientist,10901.37,PhD,Own,Married,629,Medium,0.19,0.42,83,D,83,71
c524dc8d-3bda-4d98-b505-495cffaccd66,Melissa Bryant,26,Male,Employed,Insurance underwriter,10917.31,PhD,Own,Single,553,Medium,0.41,0.28,68,D,47,17
2dc5dec8-86e0-408d-9cc5-ef7ff8c89ebc,Mr. Kevin Morrow,24,Male,Self-employed,"Psychologist, sport and exercise",4867.76,Master,Own,Single,394,High,0.36,0.37,60,A,60,24
3952562f-7f4c-4204-817a-ec53be588253,Charles Fisher,27,Male,Employed,Civil Service fast streamer,9788.73,Bachelor,Own,Single,702,Low,0.69,0.23,28,D,66,45
3335e6ee-a635-4a7d-bb3b-719c03613e56,Danny Jones,24,Female,Employed,"Pilot, airline",6121.49,Master,Own,Single,639,Medium,0.4,0.36,47,B,97,1
b9545543-30fb-4672-b980-287532bbb32c,Jonathan Burgess,22,Male,Employed,Ceramics designer,3327.96,Bachelor,Rent,Single,571,Medium,0.36,0.5,41,B,47,31
8bd15800-f877-4fde-9614-45edaf2cdac3,Aimee Drake,28,Male,Employed,Sports therapist,10647.59,Master,Rent,Married,673,Medium,0.52,0.17,75,A,26,61
3b5a2f7a-2d3c-4556-8eba-b74c0d6c5489,Brandy Russell,25,Female,Self-employed,Clinical biochemist,11229.71,PhD,Own,Single,377,High,0.88,0.08,11,B,45,82
5b23b934-3bcd-48f5-9605-c2455c5c83f5,Kevin Smith,27,Female,Self-employed,Special educational needs teacher,6395.55,Master,Own,Married,505,Medium,0.03,0.41,38,D,6,36
48ceab82-eddc-42ed-9d14-813a9ec3560d,Billy Wallace,27,Male,Employed,"Solicitor, Scotland",10731.93,Master,Own,Married,834,Low,0.89,0.08,8,C,92,98
6e86af17-d198-4d34-ab74-84e089b13b8b,John Freeman,26,Male,Self-employed,Garment/textile technologist,5822.63,PhD,Rent,Single,535,Medium,1.0,0.12,33,D,64,64
efa6f862-9b93-4dbc-8d7a-ec5682358c3b,Stephen Kelly,22,Male,Self-employed,Chartered public finance accountant,11704.26,PhD,Rent,Single,320,High,0.34,0.04,41,D,13,17
9b42b266-273d-477e-84a9-e11dd975a34d,Alisha Mayer,21,Female,Self-employed,"Sales professional, IT",5905.89,Bachelor,Own,Single,669,Medium,0.7,0.09,19,D,10,75
8de6d802-4de2-4662-a77b-4315e95a5133,Julie Evans,21,Female,Self-employed,Hospital doctor,11640.8,Bachelor,Own,Single,347,High,0.38,0.41,15,B,11,84
efe52a61-ffd0-40a1-86f2-7b81ba2ca52f,Catherine Gross,24,Male,Self-employed,Glass blower/designer,13514.27,Master,Rent,Married,516,Medium,0.3,0.47,16,C,83,7
0ebdb0bc-0a74-45e7-a89a-4701e291d80a,Thomas Bryant,30,Female,Self-employed,"Civil engineer, contracting",8164.02,PhD,Own,Married,407,High,0.4,0.42,38,A,36,29
06968757-fcfd-4379-9dd0-5d92637a0308,James Gonzalez,28,Male,Employed,Restaurant manager,8668.99,Master,Rent,Married,666,Medium,0.71,0.2,65,D,48,41
00ef7b19-0cb8-4620-b481-69c9ac673f54,Mikayla Stephens,28,Female,Employed,Dancer,7112.57,Master,Own,Single,318,High,0.42,0.4,7,B,81,87
16f016bf-5e42-4df3-b9ef-712af61f3d6c,Michael Powell,24,Female,Employed,Dealer,6414.8,Master,Rent,Married,390,High,0.49,0.27,3,A,85,54
65651f27-1b93-40fc-b7a4-3be803283a70,William Simpson,23,Female,Self-employed,"Doctor, hospital",11899.31,Bachelor,Rent,Single,419,High,0.6,0.31,42,A,82,8
9c979a6a-9238-4a8f-8a63-cb432ff7369b,Madeline Caldwell,26,Female,Self-employed,Clothing/textile technologist,3900.35,Bachelor,Own,Single,492,High,0.19,0.39,73,C,34,95
ca6c1e10-8e2b-493a-8fb7-6f693dd169d0,Samuel Flores,27,Female,Self-employed,Medical sales representative,4884.82,PhD,Rent,Single,498,High,1.0,0.3,73,C,34,74
850e8877-9f21-4ce8-89db-46e246b06850,Tracy Reese,28,Female,Self-employed,"Civil engineer, consulting",13044.66,Bachelor,Rent,Single,632,Medium,0.98,0.18,31,B,71,12
b7407490-d74b-4e34-85b5-cfd8d2a6a870,Kirsten Bates,27,Male,Self-employed,Financial manager,5649.79,Master,Rent,Single,386,High,0.08,0.34,57,B,49,52
1cadd30d-4574-4f09-b945-39026e8ce630,Nicholas Brooks,23,Male,Self-employed,"Designer, ceramics/pottery",5429.42,Master,Own,Single,402,High,0.86,0.08,10,C,84,94
f738229e-1315-41c0-94a8-86a423f8589f,Michael Burgess,26,Female,Self-employed,Theatre stage manager,9108.39,PhD,Rent,Married,353,High,0.83,0.36,76,D,56,76
83b1fa64-72ce-439a-85d0-100318bb3c95,Heather Rodriguez,26,Female,Employed,Toxicologist,10323.9,Bachelor,Own,Married,629,Medium,0.51,0.43,89,A,56,8
bd15396b-7bfd-44c9-a977-0550ef321a74,Justin Vega,27,Female,Self-employed,Herbalist,13445.07,PhD,Own,Married,366,High,0.72,0.03,95,C,60,80
d9bd642b-61e6-4a54-9539-13f8b3d8f77f,Vickie Anderson,27,Female,Self-employed,Field seismologist,12845.26,Master,Rent,Single,557,Medium,0.58,0.14,47,C,11,42
4ff3c245-dd40-42ba-8f6c-840705540915,Amanda White,24,Female,Employed,Geochemist,3963.28,Bachelor,Rent,Married,706,Low,0.93,0.45,4,A,42,4
ee6dc215-0726-4827-8910-ccf6cfc0ea62,Leslie Gonzalez,29,Female,Self-employed,Geographical information systems officer,3407.15,Bachelor,Rent,Single,657,Medium,0.74,0.08,69,A,91,82
514fdf3a-699d-4445-9509-20e4d4ac4502,Christopher Fox,21,Female,Employed,Retail banker,4569.54,Master,Rent,Married,456,High,0.93,0.22,47,C,15,68
dc389486-3865-4d28-a1bc-c05156e180d8,Dennis Barton,29,Male,Employed,Charity officer,4450.73,PhD,Rent,Single,713,Low,0.73,0.25,40,D,73,56
6addb37f-a43e-4009-ab57-666270290ff6,Denise Landry,27,Male,Employed,Theatre director,14297.29,Bachelor,Own,Married,414,High,0.78,0.26,63,A,34,90
b55870a1-c18b-4332-9760-25abafc14040,Maria Collins,27,Female,Employed,Product designer,13928.09,Bachelor,Own,Married,795,Low,0.82,0.21,36,C,34,19
d890b6e7-c7ac-445c-b635-37b690910f8c,Clarence Brown,29,Female,Employed,"Scientist, research (maths)",6379.7,Master,Own,Married,392,High,0.7,0.13,75,D,66,100
06c7c717-89da-4fec-9aa0-1d3b35922198,Louis Ortega,27,Female,Self-employed,Operational researcher,14350.7,PhD,Rent,Married,766,Low,0.65,0.27,61,A,77,94
3a8a2bc6-e170-43f7-ba55-b676c80d9a2b,Samantha Patton,29,Female,Self-employed,Passenger transport manager,10140.37,Bachelor,Own,Single,645,Medium,0.43,0.46,73,A,91,74
05c3541f-86db-4d0f-84af-7954a7781fb8,Megan Carson,22,Female,Employed,Commercial/residential surveyor,13013.56,Master,Own,Single,752,Low,0.54,0.27,6,D,8,11
f0ca39a4-fb54-49fc-8da5-bff3e0820bc9,Monica Ruiz,28,Male,Self-employed,Chemical engineer,12128.12,PhD,Own,Married,631,Medium,0.2,0.11,44,D,29,42
